"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0273,10.8942,16.8862,32.2983,23.8273,35.8008,9.56373,101.561
0.0277,10.6569,16.0338,33.1345,23.7855,34.9107,9.39782,101.546
0.028,10.3505,15.3428,34.6209,23.7489,34.3217,9.22005,101.524
0.0283,9.99753,14.9393,36.4469,23.7542,34.0631,9.09562,101.699
0.0287,9.63439,14.8283,38.0872,23.7646,34.0141,9.06599,102.211
0.029,9.32399,14.9544,38.856,23.5817,34.0828,9.07191,102.299
0.0293,9.14952,15.2419,38.1769,22.8918,34.2202,9.00081,101.846
0.0297,9.1617,15.5445,36.0657,21.5016,34.3446,8.78749,101.546
0.03,9.29154,15.7009,33.5733,19.7089,34.3478,8.47937,101.524
0.0303,9.38891,15.6101,32.529,18.2612,34.2039,8.16531,101.546
0.0307,9.37066,15.3024,33.9578,17.6967,34.0533,7.92237,101.846
0.031,9.2611,14.9242,36.9339,17.7385,34.1122,7.74461,102.299
0.0313,9.15561,14.5913,39.9356,17.8692,34.5213,7.58462,102.211
0.0317,9.11301,14.3442,42.239,18.1305,35.2085,7.36538,101.699
0.032,9.12721,14.1474,43.8696,18.8518,35.9219,7.0217,101.524
0.0323,9.15155,13.9608,44.978,19.897,36.3604,6.57136,101.546
0.0327,9.11301,13.7641,45.5707,20.796,36.4259,6.08547,101.561
0.033,8.90608,13.5926,45.6988,21.2402,36.5568,5.63513,102.291
0.0333,8.45165,13.5019,45.638,21.2507,37.7774,5.2559,103.286
0.0337,7.82883,13.4968,45.7405,20.9266,40.9124,5.02481,102.679
0.034,7.39468,13.4968,46.1826,20.3936,45.7131,5.10777,101.524
0.0343,7.62596,13.4363,46.8617,19.7977,51.2076,5.52255,104.316
0.0347,8.71132,13.3152,47.5313,19.2437,56.6465,6.07955,110.924
0.035,10.4053,13.1639,48.0118,18.7315,61.8857,6.55951,114.499
0.0353,12.3508,12.9773,48.2072,18.1253,67.0725,6.87949,110.924
0.0357,14.2355,12.6898,48.0887,17.31,72.0631,7.03355,104.316
0.036,15.7956,12.1653,47.7235,16.3117,76.1209,7.08095,101.524
0.0363,16.8708,11.3028,47.2846,15.3814,78.2611,7.08688,102.679
0.0367,17.4673,10.173,47.0123,14.8379,78.3037,7.08688,103.286
0.037,17.7209,9.09371,47.102,14.7124,77.5608,7.10465,102.291
0.0373,17.7959,8.45821,47.5281,14.7438,78.1237,7.12243,101.561
0.0377,17.8406,8.29177,47.9381,14.7595,80.8595,7.09873,101.546
0.038,17.9907,8.29681,47.7619,14.8169,84.6719,7.0217,101.524
0.0383,18.2788,8.20098,46.7528,14.9424,87.9836,6.93874,101.699
0.0387,18.5668,7.93871,45.5066,15.0103,90.1467,6.90911,102.211
0.039,18.6967,7.54026,45.3625,14.9737,91.3968,6.96837,102.299
0.0393,18.6804,7.06112,47.2173,14.9215,92.2051,7.08095,101.846
0.0397,18.6804,6.52144,50.4305,14.911,92.876,7.22909,101.546
0.04,18.8143,5.95151,53.381,14.9162,93.501,7.42463,101.524
0.0403,19.0598,5.42193,54.8162,14.9424,93.9919,7.6972,101.546
0.0407,19.352,5.05374,54.5535,15.0208,94.2013,8.07051,101.846
0.041,19.6725,4.90243,53.4675,15.141,94.1064,8.50307,102.299
0.0413,20.0417,4.89234,52.8812,15.1985,93.8872,8.89415,102.211
0.0417,20.486,4.92261,53.6949,14.9946,93.7923,9.13709,101.699
0.042,20.9891,4.94278,55.7356,14.2682,93.9363,9.22598,101.524
0.0423,21.4618,4.95287,58.0838,12.9041,94.2799,9.24375,101.546
0.0427,21.7986,4.95791,59.8714,11.1584,94.738,9.24375,101.561
0.043,21.9649,4.95791,60.8036,9.61664,95.2092,9.24375,102.291
0.0433,22.0217,4.95791,61.1176,8.68634,95.4939,9.24968,103.286
0.0437,22.0502,4.95287,61.1592,8.26822,95.2191,9.29708,102.679
0.044,22.0664,4.94782,61.0311,8.13756,94.0213,9.40374,101.524
0.0443,22.0075,4.92261,60.6691,8.32049,91.819,9.4867,104.316
0.0447,21.7803,4.87217,60.1437,8.79609,88.8345,9.43929,110.924
0.045,21.3036,4.79147,59.6311,9.36055,85.3526,9.26153,114.499
0.0453,20.5286,4.6906,59.2051,9.84138,81.4747,9.04821,110.924
0.0457,19.4473,4.57459,59.0513,10.202,77.1419,8.87045,104.316
0.046,18.1489,4.45355,59.8169,10.5051,72.4819,8.76971,101.524
0.0463,16.8445,4.37789,62.1267,10.7769,68.2114,8.72824,102.679
0.0467,15.7997,4.37285,65.6474,11.0696,65.5443,8.72824,103.286
0.047,15.1464,4.4485,69.229,11.4459,64.9094,8.73416,102.291
0.0473,14.7975,4.56955,71.9584,12.026,64.8244,8.69861,101.561
0.0477,14.5804,4.68051,73.7396,12.9145,62.9296,8.6038,101.546
0.048,14.3491,4.76121,75.1492,14.1061,58.0667,8.48529,101.524
0.0483,14.0022,4.81165,77.0297,15.3553,51.0734,8.40233,101.699
0.0487,13.5275,4.84695,79.9097,16.2699,43.9853,8.38456,102.211
0.049,13.0792,4.86713,83.2254,16.6201,38.4679,8.37863,102.299
0.0493,12.8661,4.85704,85.4487,16.5835,34.7864,8.34308,101.846
0.0497,12.856,4.7713,85.4198,16.7298,32.2371,8.24827,101.546
0.05,12.7931,4.57459,83.5393,17.472,30.0642,8.10606,101.524
0.0503,12.503,4.30224,81.6268,18.6427,27.9305,7.90459,101.546
0.0507,12.0242,4.02988,81.3577,19.7037,26.0489,7.58462,101.846
0.051,11.4704,3.82309,82.8954,20.3099,24.946,7.08688,102.299
0.0513,10.878,3.697,85.202,20.4824,24.7301,6.42322,102.211
0.0517,10.1801,3.6163,87.3324,20.4354,24.7006,5.71217,101.699
0.052,9.27936,3.56082,89.1392,20.3936,23.9643,5.14332,101.524
0.0523,8.13314,3.53056,91.1382,20.3936,22.0957,4.84704,101.546
0.0527,6.86722,3.51543,93.858,20.3622,19.2487,4.75816,101.561
0.053,5.78185,3.51038,97.2121,20.2159,15.9435,4.74631,102.291
0.0533,5.17729,3.51038,100.48,20.012,12.779,4.74039,103.286
0.0537,5.09006,3.51038,102.911,19.8866,10.233,4.71668,102.679
0.054,5.33553,3.51038,104.257,19.9023,8.55096,4.61595,101.524
0.0543,5.7433,3.51038,104.789,19.9702,7.67067,4.40856,104.316
0.0547,6.22208,3.5003,104.939,19.9441,7.34342,4.15969,110.924
0.055,6.70492,3.48516,104.971,19.7559,7.32052,4.06488,114.499
0.0553,7.14109,3.46499,104.965,19.4737,7.43505,4.26635,110.924
0.0557,7.51032,3.43473,104.965,19.181,7.56268,4.72854,104.316
0.056,7.84303,3.38934,104.881,18.9406,7.60849,5.29738,101.524
0.0563,8.18588,3.28846,104.334,18.7472,7.56922,5.8366,102.679
0.0567,8.59366,3.0968,102.921,18.5904,7.51359,6.24546,103.286
0.057,9.07446,2.79923,100.704,18.4284,7.52341,6.50025,102.291
0.0573,9.53092,2.41591,98.2885,18.2089,7.62486,6.60691,101.561
0.0577,9.80277,2.00737,96.2479,17.8535,7.78848,6.61876,101.546
0.058,9.84335,1.63414,94.6685,17.2368,7.97174,6.60099,101.524
0.0583,9.91029,1.32648,93.2237,16.2856,8.14191,6.61284,101.699
0.0587,10.5838,1.09447,91.4361,15.0939,8.26299,6.64839,102.211
0.059,12.4036,0.933076,88.9053,14.0696,8.33825,6.70765,102.299
0.0593,15.5136,0.812028,85.7306,13.6462,8.36443,6.76098,101.846
0.0597,19.7699,0.726286,82.7833,13.7403,8.3448,6.80838,101.546
0.06,24.9472,0.655675,81.1014,13.6776,8.28917,6.83801,101.524
0.0603,30.7026,0.610282,80.7682,12.8518,8.24662,6.83801,101.546
0.0607,36.4987,0.58002,80.7843,11.1898,8.28917,6.82616,101.846
0.061,41.6679,0.544715,80.1179,9.17762,8.46915,6.8143,102.299
0.0613,45.6421,0.509409,78.4232,7.53129,8.75386,6.80245,102.211
0.0617,48.1963,0.484191,75.8155,6.70552,9.05165,6.83208,101.699
0.062,49.5068,0.479147,72.3365,6.50691,9.28073,6.92689,101.524
0.0623,49.9917,0.484191,67.7041,6.50169,9.39853,7.08688,101.546
0.0627,50.0769,0.484191,61.4219,6.49646,9.42144,7.25279,101.561
0.063,50.0647,0.484191,53.1471,6.49123,9.36908,7.3713,102.291
0.0633,50.1986,0.479147,43.1232,6.50691,9.248,7.43648,103.286
0.0637,50.7748,0.484191,32.372,6.51214,9.07129,7.47203,102.679
0.064,52.1543,0.489234,22.4666,6.4651,8.89457,7.49574,101.524
0.0643,54.5421,0.489234,14.9703,6.35012,8.8324,7.51944,104.316
0.0647,57.6785,0.484191,10.8088,6.21946,9.01238,7.53129,110.924
0.065,60.8758,0.479147,9.50177,6.15674,9.45089,7.46018,114.499
0.0653,63.4421,0.479147,9.58827,6.22468,10.0203,7.26464,110.924
0.0657,65.0834,0.474103,10.1681,6.39716,10.5668,6.91504,104.316
