"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0283,0.731216,0.762358,1.18802,0.789581,1.27891,1.02689,0
0.0287,0.735647,0.775971,1.18802,0.762966,1.25666,0.996538,0
0.029,0.740079,0.779375,1.17697,0.727479,1.23998,0.971246,0
0.0293,0.744511,0.775971,1.17145,0.700864,1.2233,0.95607,0
0.0297,0.748942,0.765761,1.17145,0.68312,1.2233,0.961128,0
0.03,0.753374,0.762358,1.17697,0.68312,1.23442,0.971246,0
0.0303,0.753374,0.765761,1.19355,0.691992,1.24554,0.981363,0
0.0307,0.735647,0.769165,1.22118,0.700864,1.24554,0.981363,0
0.031,0.700194,0.772568,1.24328,0.700864,1.23442,0.966187,0
0.0313,0.651447,0.769165,1.25433,0.700864,1.21774,0.961128,0
0.0317,0.624857,0.762358,1.25433,0.700864,1.20662,1.03195,0
0.032,0.63372,0.765761,1.23776,0.700864,1.20106,1.16853,0
0.0323,0.642583,0.775971,1.21565,0.7053,1.1955,1.30005,0
0.0327,0.629289,0.792988,1.17697,0.718607,1.1955,1.37087,0
0.033,0.611562,0.806602,1.13277,0.731915,1.1955,1.37593,0
0.0333,0.607131,0.823619,1.09961,0.736351,1.20106,1.36581,0
0.0337,0.607131,0.833829,1.08304,0.731915,1.20662,1.36076,0
0.034,0.580541,0.837232,1.07751,0.727479,1.20662,1.36581,0
0.0343,0.536225,0.827022,1.07198,0.723043,1.21218,1.36581,0
0.0347,0.514067,0.810005,1.06646,0.718607,1.21218,1.36581,0
0.035,0.514067,0.792988,1.06093,0.718607,1.20106,1.37087,0
0.0353,0.514067,0.779375,1.03883,0.723043,1.17326,1.39617,0
0.0357,0.49634,0.765761,1.01673,0.727479,1.14546,1.42652,0
0.036,0.478614,0.755551,0.989099,0.727479,1.12877,1.46193,0
0.0363,0.474182,0.752148,0.961471,0.727479,1.12321,1.49734,0
0.0367,0.478614,0.758954,0.928317,0.731915,1.12321,1.51251,0
0.037,0.478614,0.779375,0.895163,0.731915,1.12877,1.52263,0
0.0373,0.478614,0.799795,0.867534,0.718607,1.13433,1.51757,0
0.0377,0.478614,0.810005,0.856483,0.669813,1.15102,1.50745,0
0.038,0.483046,0.806602,0.867534,0.594404,1.17326,1.49734,0
0.0383,0.483046,0.796392,0.895163,0.510122,1.1955,1.48722,0
0.0387,0.474182,0.786181,0.91174,0.448021,1.20662,1.49228,0
0.039,0.469751,0.772568,0.91174,0.421406,1.21218,1.50745,0
0.0393,0.465319,0.762358,0.91174,0.41697,1.20106,1.53275,0
0.0397,0.460887,0.765761,0.917265,0.41697,1.17882,1.55804,0
0.04,0.474182,0.782778,0.922791,0.412534,1.11765,1.56816,0
0.0403,0.527362,0.806602,0.917265,0.399226,1.01756,1.5631,0
0.0407,0.576109,0.820215,0.878585,0.381483,0.878553,1.55298,0
0.041,0.593836,0.833829,0.823328,0.368175,0.750662,1.54792,0
