"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0143,13.5258,9.48221,6.70634,20.4341,65.7402,84.2455,83.8595
0.0147,13.7235,9.78383,6.45815,20.5761,65.083,82.5912,89.6072
0.015,13.661,10.2454,6.08588,20.718,64.6332,80.3954,93.0523
0.0153,13.5535,10.7869,5.74058,20.7876,64.3061,77.9859,90.5761
0.0157,13.609,11.2821,5.66505,20.6282,63.9789,75.7802,85.3487
0.016,13.616,11.6216,5.99416,20.0691,63.5934,74.3296,83.058
0.0163,13.8934,11.7675,6.59843,19.0379,63.1728,74.2948,84.003
0.0167,15.846,11.7717,7.2027,17.6793,62.7844,75.7404,84.5234
0.017,19.602,11.7535,7.59656,16.3873,62.4748,77.2755,83.704
0.0173,23.1985,11.8265,7.75302,15.6486,62.2323,76.6098,83.1059
0.0177,25.0296,12.0032,7.74223,15.6544,62.0542,72.4616,83.0879
0.018,25.2585,12.1772,7.6667,16.1092,61.9724,65.8245,83.07
0.0183,25.4736,12.2473,7.60195,16.5698,62.0659,59.2967,83.2135
0.0187,26.847,12.2389,7.57498,16.8334,62.5478,55.0343,83.6322
0.019,28.8966,12.2333,7.63432,16.9667,63.8446,53.2011,83.704
0.0193,30.5856,12.2375,7.82856,17.0999,66.4557,52.6447,83.3331
0.0197,31.5359,12.2123,8.20083,17.4649,70.4221,52.4609,83.0879
0.02,31.9417,12.2052,8.65943,18.5136,74.8967,52.4162,83.07
0.0203,32.0839,12.2712,9.01552,20.5674,78.5359,52.5752,83.0879
0.0207,32.1185,12.3399,9.13421,23.3107,80.376,52.7938,83.3331
0.021,32.1185,12.3399,9.10724,25.9873,80.3672,52.6845,83.704
0.0213,32.1394,12.361,9.16658,27.9948,79.1493,52.0784,83.6322
0.0217,32.2191,12.4984,9.47951,29.1333,77.353,51.368,83.2135
0.022,32.3197,12.6247,9.98127,29.4896,75.1333,51.1196,83.07
0.0223,32.3613,12.5377,10.51,29.2607,72.3878,51.358,83.0879
0.0227,32.2365,12.2277,10.947,28.7277,69.248,51.4524,83.0999
0.023,31.959,11.8587,11.26,28.27,66.1958,51.2636,83.698
0.0233,31.8654,11.5922,11.4758,28.2498,63.7803,53.062,84.5114
0.0237,32.5867,11.5206,11.6538,28.7712,62.3287,61.2342,84.015
0.024,34.47,11.6272,11.8912,29.5186,61.8497,77.0718,83.07
0.0243,36.967,11.7367,12.3714,30.0139,62.1009,96.392,85.3547
0.0247,39.0653,11.6665,13.3425,30.0574,62.6558,113.635,90.7615
0.025,40.1647,11.4252,14.891,29.9705,63.1056,125.211,93.6862
0.0253,40.4074,11.1573,16.6984,30.2746,63.2458,130.606,90.7615
0.0257,40.4074,10.8949,18.1821,31.0539,63.1378,131.838,85.3547
0.026,40.7577,10.5666,18.8889,31.8476,63.0385,131.619,83.07
0.0263,41.6143,10.171,18.8781,32.2213,63.389,131.52,84.015
0.0267,42.4848,9.78664,18.7594,32.2242,64.7646,131.619,84.5114
0.027,42.5161,9.41487,19.2072,32.2358,67.5598,131.589,83.698
0.0273,41.3508,8.98137,20.3024,32.511,71.605,131.416,83.0999
0.0277,39.6861,8.44266,21.6027,32.9513,76.2548,131.426,83.0879
0.028,38.6976,7.83941,22.7087,33.3221,80.8375,132.056,83.07
0.0283,38.6179,7.3021,23.518,33.5596,85.0142,133.741,83.2135
0.0287,38.4965,7.00047,24.1115,33.7508,88.7439,136.637,83.6322
0.029,37.5531,6.96821,24.6025,33.971,92.0093,140.333,83.704
0.0293,35.9994,7.07483,25.0341,34.1795,94.5183,144.069,83.3331
0.0297,34.5775,7.22213,25.4064,34.278,95.7041,147.213,83.0879
0.03,33.7139,7.36944,25.6761,34.1274,95.1375,149.514,83.07
0.0303,33.3601,7.41994,25.8326,33.5307,93.1134,150.984,83.0879
0.0307,33.3983,7.32174,25.9459,32.2937,90.7476,151.774,83.3331
0.031,33.8561,7.21792,26.07,30.4542,89.2522,152.062,83.704
0.0313,34.5844,7.22915,26.2049,28.3627,88.963,152.062,83.6322
0.0317,35.0006,7.18706,26.275,26.529,89.3515,151.943,83.2135
0.032,34.789,6.88263,26.2211,25.2979,89.8684,151.829,83.07
0.0323,34.7821,6.4323,26.07,24.7214,90.4467,151.754,83.0879
0.0327,36.3289,6.16855,25.8704,24.6114,91.2353,151.734,83.0999
0.033,39.2907,6.22467,25.6923,24.6693,92.205,151.814,83.698
0.0333,42.1172,6.50244,25.5521,24.5766,93.1922,151.858,84.5114
0.0337,43.6571,6.8658,25.4388,24.061,94.0743,151.024,84.015
0.034,43.7195,7.13656,25.3255,23.0529,94.8191,147.477,83.07
0.0343,42.5369,7.17303,25.169,21.8391,95.3945,139.265,85.3547
0.0347,40.5427,7.06781,24.8723,20.9903,95.7041,126.001,90.7615
0.035,38.4895,7.02573,24.3273,20.8078,95.6924,110.168,93.6862
0.0353,37.3242,7.02292,23.4587,20.8426,95.4441,96.7,90.7615
0.0357,38.2884,6.90648,22.4714,20.3617,95.1637,89.7151,85.3547
0.036,42.3357,6.80547,22.0074,19.2175,95.0615,88.5328,83.07
0.0363,48.0651,7.09868,22.9353,18.137,95.1521,89.114,84.015
0.0367,52.3171,7.96006,25.6222,18.079,95.1754,88.7662,84.5114
0.037,53.4095,9.26896,29.6902,19.2001,94.6789,87.3852,83.698
0.0373,52.8407,10.8528,34.4813,20.8339,93.2857,85.87,83.0999
0.0377,53.3089,12.49,39.3856,22.3229,90.9374,84.7224,83.0879
0.038,55.0916,13.8929,43.8367,23.3339,87.8999,83.7288,83.07
0.0383,56.4095,14.8455,47.3112,23.7278,84.4797,82.2037,83.2135
0.0387,56.6245,15.3197,49.5179,23.5424,80.7762,79.2279,83.6322
0.039,56.6661,15.4586,50.516,23.0181,76.7251,74.101,83.704
0.0393,57.1655,15.4501,50.6725,22.5083,72.3264,66.838,83.3331
0.0397,57.7447,15.4263,50.4675,22.3142,67.8226,58.2932,83.0879
0.04,57.9979,15.4249,50.3434,22.6212,63.6869,49.7534,83.07
0.0403,58.0083,15.4361,50.6024,23.4961,60.4682,42.3711,83.0879
0.0407,57.984,15.4459,51.4009,24.9068,58.4675,36.7922,83.3331
0.041,57.9355,15.4544,52.7335,26.7289,57.492,33.1756,83.704
0.0413,57.7378,15.4642,54.4492,28.7857,57.0597,31.2977,83.6322
0.0417,57.4187,15.4754,56.2998,30.8511,56.7297,30.6568,83.2135
0.042,57.2765,15.4866,58.0263,32.6587,56.163,30.5972,83.07
0.0423,57.4395,15.4922,59.4344,33.997,55.0619,30.5575,83.0879
0.0427,57.3563,15.4852,60.4649,34.8082,53.3095,30.2942,83.0999
0.043,56.2569,15.46,61.1447,35.1789,51.1218,29.857,83.698
0.0433,54.1829,15.3954,61.571,35.2803,48.8787,29.395,84.5114
0.0437,52.0708,15.2734,61.8299,35.2659,46.802,28.9976,84.015
0.044,50.7009,15.1092,61.9918,35.2398,44.8685,28.6697,83.07
0.0443,50.0766,14.9479,62.1051,35.2543,43.0197,28.3915,85.3547
0.0447,49.8512,14.8385,62.186,35.318,41.3373,28.163,90.7615
0.045,49.7818,14.7964,62.2562,35.4223,40.0668,27.9941,93.6862
0.0453,49.7818,14.7936,62.3101,35.5324,39.4622,27.8202,90.7615
0.0457,49.7368,14.7894,62.3317,35.6048,39.4914,27.3631,85.3547
0.046,48.7865,14.7417,62.2777,35.6222,39.6696,26.2255,83.07
0.0463,45.3114,14.6112,62.0511,35.5816,39.3717,24.2483,84.015
0.0467,38.7531,14.339,61.5008,35.4918,38.2939,22.0127,84.5114
0.047,31.6816,13.8368,60.4002,35.3238,36.5502,20.9198,83.698
0.0473,28.418,12.9923,58.4903,34.9964,34.3713,22.117,83.0999
0.0477,28.366,11.7086,55.5822,34.3852,31.8215,25.1226,83.0879
0.048,26.7637,9.962,51.7515,33.464,28.8132,28.6448,83.07
0.0483,22.4147,7.89272,47.4245,32.4299,25.4163,31.874,83.2135
0.0487,18.5511,5.86412,43.3781,31.613,22.0721,34.5119,83.6322
0.049,17.7361,4.43036,40.3729,31.2161,19.5602,36.3451,83.704
0.0493,17.6182,3.92532,38.7489,31.1495,18.4504,37.2194,83.3331
0.0497,16.0541,3.91269,38.2364,31.1466,18.427,37.3436,83.0879
0.05,13.9316,3.8229,38.2202,30.993,18.4474,37.4479,83.07
0.0503,12.8322,3.54232,38.1069,30.5875,17.8312,38.3918,83.0879
0.0507,12.7316,3.20984,37.508,29.8575,17.2675,40.379,83.3331
0.051,12.6588,2.94329,36.1862,28.693,18.7775,42.8232,83.704
0.0513,12.2183,2.73145,34.0442,26.9578,23.2579,44.9346,83.6322
0.0517,11.9547,2.54626,31.0822,24.5824,29.1783,46.3007,83.2135
0.052,13.0888,2.45367,27.4566,21.6856,34.7394,46.9714,83.07
0.0523,15.7627,2.58835,23.4803,18.6584,39.0416,47.2148,83.0879
0.0527,18.4748,2.9489,19.5417,16.0686,41.9565,47.2645,83.0999
0.053,19.8621,3.34031,16.024,14.4088,43.706,47.2347,83.698
0.0533,19.9731,3.57599,13.1537,13.7657,44.5706,47.1651,84.5114
0.0537,20.4586,3.6265,10.9794,13.8062,44.8451,47.0807,84.015
0.054,22.8586,3.63211,9.40398,14.1249,44.8364,46.9962,83.07
0.0543,26.3337,3.80326,8.28176,14.4667,44.7955,46.9068,85.3547
0.0547,28.9764,4.2087,7.44549,14.7158,44.7955,46.7925,90.7615
0.055,29.9648,4.70673,6.7495,14.8491,44.7634,46.6038,93.6862
0.0553,29.9405,5.11498,6.10206,14.8896,44.6261,46.2858,90.7615
0.0557,30.0099,5.35207,5.43844,14.8867,44.4245,45.8089,85.3547
0.056,30.6099,5.43764,4.78562,14.8665,44.2873,45.2575,83.07
0.0563,31.4145,5.43484,4.28385,14.8056,44.3428,44.8253,84.015
0.0567,32.0561,5.39836,4.08962,14.6637,44.6086,44.6713,84.5114
0.057,32.455,5.36469,4.14897,14.3856,45.0262,44.6911,83.698
0.0573,32.6873,5.35207,4.18134,13.9134,45.4994,44.5272,83.0999
0.0577,32.826,5.35347,4.05186,13.2848,46.0105,43.7572,83.0879
0.058,32.9128,5.33944,3.96553,12.7025,46.6297,42.1128,83.07
0.0583,32.9509,5.30016,4.28925,12.4302,47.4095,39.604,83.2135
0.0587,32.9509,5.25246,5.04998,12.5403,48.2858,36.4891,83.6322
0.059,32.9544,5.24124,5.91323,12.8358,49.124,33.3097,83.704
0.0593,32.9717,5.31559,6.59304,13.082,49.8455,30.8307,83.3331
0.0597,32.9717,5.52182,6.9815,13.1747,50.4238,29.6881,83.0879
0.06,32.9197,5.87254,7.12177,13.166,50.8677,29.7328,83.07
0.0603,32.8711,6.32007,7.12717,13.1544,51.2737,29.862,83.0879
0.0607,32.8746,6.76759,7.0894,13.2385,51.7644,28.7939,83.3331
0.061,32.8989,7.11832,7.04624,13.5021,52.2142,25.9175,83.704
0.0613,32.9197,7.32314,7.03545,14.0032,52.1003,21.5706,83.6322
0.0617,32.9266,7.40451,7.06242,14.7448,50.8765,16.9554,83.2135
0.062,32.7289,7.41433,7.17033,15.637,48.4698,13.7213,83.07
0.0623,31.8792,7.39609,7.35917,16.5234,45.3621,13.0755,83.0879
0.0627,30.1486,7.34138,7.62893,17.239,42.2369,14.5609,83.0999
0.063,28.1406,7.23336,7.95804,17.6735,39.5995,16.9951,83.698
0.0633,26.9926,7.10008,8.32492,17.8299,37.6659,19.6579,84.5114
0.0637,26.9163,7.01871,8.72957,17.798,36.5122,22.122,84.015
0.064,26.5314,7.02573,9.13421,17.7256,36.1092,24.0943,83.07
0.0643,24.4192,7.06922,9.48491,17.7546,36.2873,25.5151,85.3547
0.0647,20.5973,7.04116,9.73309,17.9284,36.7605,26.618,90.7615
0.065,16.7234,6.87141,9.86797,18.1167,37.2979,27.8202,93.6862
0.0653,14.809,6.57119,9.93272,18.1167,37.8207,29.6235,90.7615
0.0657,14.6772,6.25413,9.97048,17.9023,38.4049,32.2863,85.3547
0.066,14.424,6.07175,10.0082,17.7024,39.1497,35.1578,83.07
0.0663,13.1096,6.08719,10.0406,17.8241,40.1194,36.9015,84.015
0.0667,11.0565,6.20924,10.0676,18.3745,41.276,37.0853,84.5114
0.067,9.00679,6.32568,10.0622,19.2783,42.418,37.8752,83.698
0.0673,7.42878,6.40003,10.0352,20.4486,43.2592,43.2107,83.0999
0.0677,6.33631,6.45054,10.019,21.9347,43.5951,54.3437,83.0879
0.068,5.56291,6.49543,10.019,23.8553,43.414,68.9444,83.07
0.0683,5.02882,6.53331,9.9489,26.3118,42.8386,84.3796,83.2135
0.0687,4.77564,6.55295,9.70072,29.2723,42.0149,98.9107,83.6322
0.069,4.74443,6.54874,9.2583,32.5747,41.0861,111.236,83.704
0.0693,4.72015,6.5305,8.70799,35.9785,40.2274,120.133,83.3331
0.0697,4.55368,6.46176,8.20622,39.2258,39.5995,124.803,83.0879
0.07,4.34559,6.28219,7.87172,42.0241,39.2724,125.866,83.07
0.0703,4.26583,6.06334,7.74763,44.0461,39.1614,125.891,83.0879
0.0707,4.2797,6.03668,7.76921,45.0455,39.1029,128.186,83.3331
0.071,4.25542,6.30323,7.83395,45.1643,38.9248,134.103,83.704
0.0713,4.19299,6.65536,7.8933,45.2338,38.5042,142.092,83.6322
0.0717,4.18953,6.8686,7.93107,46.5403,37.7769,149.692,83.2135
0.072,4.26236,6.92472,7.92567,49.8021,36.7868,155.485,83.07
0.0723,4.34212,6.92472,7.86093,54.3327,35.6974,159.305,83.0879
0.0727,4.38374,6.93314,7.72065,58.6953,34.7481,161.541,83.0999
0.073,4.39415,6.97522,7.49944,61.8557,34.1435,162.594,83.698
0.0733,4.38721,7.09587,7.19191,63.646,33.9245,162.783,84.5114
0.0737,4.35253,7.34559,6.78187,64.4716,33.9361,162.52,84.015
0.074,4.25542,7.69631,6.26932,64.8163,33.9303,162.261,83.07
0.0743,4.08548,8.00215,5.68123,64.9814,33.7259,162.286,85.3547
0.0747,3.86005,8.10456,5.13091,65.0857,33.3082,162.515,90.7615
0.075,3.62075,8.04423,4.79101,65.161,32.8204,162.698,93.6862
0.0753,3.40572,8.11017,4.69929,65.2131,32.4349,162.698,90.7615
0.0757,3.23578,8.53384,4.68311,65.2508,32.1954,162.49,85.3547
0.076,3.11787,9.18479,4.60757,65.2798,31.9588,162.058,83.07
0.0763,3.04157,9.74735,4.52125,65.2769,31.4535,161.551,84.015
0.0767,2.99648,10.07,4.51046,65.19,30.3904,161.258,84.5114
0.077,2.97914,10.2019,4.48348,65.0104,28.6525,161.287,83.698
0.0773,2.97914,10.251,4.37018,64.7873,26.4503,161.124,83.0999
0.0777,2.98261,10.2776,4.29464,64.5903,24.3006,159.767,83.0879
0.078,2.98608,10.2819,4.36478,64.3847,22.7292,156.33,83.07
0.0783,2.98608,10.258,4.44571,64.0226,21.8764,150.462,83.2135
0.0787,2.97221,10.2384,4.41334,63.2897,21.5055,142.375,83.6322
0.079,2.95486,10.2734,4.41334,62.044,21.3361,132.692,83.704
0.0793,2.9514,10.3674,4.73166,60.3088,21.2689,122.548,83.3331
0.0797,2.95833,10.467,5.42765,58.2434,21.3127,113.839,83.0879
0.08,2.95486,10.5344,6.30709,56.0737,21.4704,108.702,83.07
0.0803,2.97221,10.5723,7.11638,54.043,21.7596,107.475,83.0879
0.0807,3.08319,10.526,7.68288,52.444,22.2473,107.46,83.3331
0.081,3.27047,10.2847,7.94186,51.5865,23.0505,104.778,83.704
0.0813,3.41266,9.82732,7.94186,51.5257,24.2772,97.2911,83.6322
0.0817,3.38838,9.32368,7.8933,51.7429,25.945,85.6464,83.2135
0.082,3.2011,8.98979,8.17925,51.2186,27.9457,72.3176,83.07
0.0823,2.95486,8.87615,9.10724,49.0547,30.0808,59.9426,83.0879
0.0827,2.79533,8.86633,10.6503,45.1005,32.1457,50.1806,83.0999
0.083,2.77452,8.87054,12.4145,40.1238,34.0355,43.6528,83.698
0.0833,2.85429,8.89158,14.0008,35.3846,35.7675,40.3244,84.5114
0.0837,2.97221,8.93367,15.1607,31.9142,37.4556,39.4848,84.015
0.084,3.09359,8.91824,15.8567,30.0719,39.249,39.6686,83.07
0.0843,3.20457,8.75691,16.1643,29.6837,41.2731,39.4152,85.3547
0.0847,3.2774,8.51841,16.2398,30.3992,43.6038,38.4862,90.7615
0.085,3.30862,8.38794,16.2182,31.8099,46.2237,37.9249,93.6862
0.0853,3.30862,8.38794,16.2128,33.5509,49.0452,38.6551,90.7615
0.0857,3.31208,8.26729,16.3531,35.3614,51.9425,40.2697,85.3547
0.086,3.32249,7.79732,16.7416,37.0242,54.7903,41.7799,83.07
0.0863,3.31902,7.01871,17.3782,38.2814,57.4774,42.7139,84.015
0.0867,3.29474,6.1924,18.0742,38.9506,59.8899,43.1859,84.5114
0.087,3.267,5.54988,18.6245,39.1215,61.8994,43.5932,83.698
0.0873,3.25659,5.14023,18.9267,39.0954,63.4269,44.5024,83.0999
0.0877,3.26353,4.89332,19.0292,39.081,64.4725,46.4796,83.0879
0.088,3.2774,4.74882,19.04,38.9854,65.1443,49.6193,83.07
0.0883,3.2774,4.70673,19.0292,38.6233,65.5766,53.3353,83.2135
0.0887,3.2774,4.79511,19.0346,38.041,65.8979,56.6538,83.6322
0.089,3.33289,5.04904,19.0507,37.5196,66.1958,58.8049,83.704
0.0893,3.50977,5.57232,19.0507,37.2878,66.5229,59.6793,83.3331
0.0897,3.80803,6.56698,18.9698,37.3255,66.8763,59.7885,83.0879
0.09,4.14097,8.15787,18.7864,37.4529,67.2151,59.8482,83.07
0.0903,4.42189,10.1724,18.522,37.5283,67.4926,60.3648,83.0879
0.0907,4.6057,12.2235,18.2307,37.5312,67.6737,61.5174,83.3331
0.091,4.67507,13.8957,17.9933,37.5254,67.7292,63.2462,83.704
0.0913,4.64732,14.917,17.853,37.5254,67.6328,65.3675,83.6322
0.0917,4.59183,15.2916,17.8476,37.4964,67.332,67.5136,83.2135
0.092,4.59183,15.3169,17.9015,37.4008,66.7916,69.2226,83.07
0.0923,4.65773,15.3842,17.8584,37.1806,66.0293,70.0969,83.0879
0.0927,4.73403,15.6774,17.4861,36.7229,65.1122,70.0274,83.0999
0.093,4.76177,16.0744,16.6337,36.0045,64.1483,69.2722,83.698
0.0933,4.74096,16.3719,15.3496,35.2514,63.2196,68.2538,84.5114
0.0937,4.68547,16.4813,13.8982,34.8197,62.3316,67.3447,84.015
0.094,4.61264,16.4378,12.6358,34.7763,61.4204,66.7635,83.07
0.0943,4.53634,16.334,11.7941,34.7821,60.3601,66.5697,85.3547
0.0947,4.48085,16.2568,11.3894,34.4171,59.0312,66.5797,90.7615
0.095,4.46351,16.2372,11.2815,33.464,57.343,66.4058,93.6862
0.0953,4.48085,16.2554,11.2815,31.9258,55.2401,65.6854,90.7615
0.0957,4.5086,16.2722,11.2114,29.8923,52.699,64.4286,85.3547
0.096,4.5294,16.2793,10.9093,27.5342,49.7403,63.0226,83.07
0.0963,4.53287,16.2807,10.2241,25.1646,46.4515,61.9297,84.015
0.0967,4.54328,16.2821,9.09645,23.2556,43.0226,61.3038,84.5114
0.097,4.58143,16.2835,7.60735,22.2215,39.7776,60.9262,83.698
0.0973,4.65079,16.2919,6.0589,22.0071,37.1256,60.4741,83.0999
0.0977,4.72362,16.3129,4.90431,22.0651,35.3878,59.6296,83.0879
0.098,4.76871,16.3424,4.42953,21.9028,34.5612,58.0498,83.07
0.0983,4.77911,16.3634,4.40255,21.5233,34.3071,55.4764,83.2135
0.0987,4.77911,16.3648,4.41334,21.2279,34.199,52.0784,83.6322
0.099,4.77564,16.3368,4.33241,21.1555,33.9741,48.6257,83.704
0.0993,4.73749,16.2582,4.24069,21.1641,33.5565,46.1567,83.3331
0.0997,4.60917,16.066,4.20293,21.1149,32.9635,45.1233,83.0879
0.1,4.36293,15.6522,4.21911,21.0338,32.2129,45.0439,83.07
0.1003,4.04386,14.8665,4.24069,20.9961,31.325,44.9991,83.0879
0.1007,3.74213,13.5829,4.24609,20.999,30.3495,44.3086,83.3331
0.101,3.50283,11.8026,4.24609,20.9874,29.3389,42.6295,83.704
0.1013,3.32249,9.79365,4.25148,20.9614,28.3604,39.8226,83.6322
0.1017,3.16295,8.14524,4.24609,20.9614,27.5134,35.8234,83.2135
0.102,2.99301,7.41994,4.15437,20.8832,26.9497,30.7711,83.07
0.1023,2.79533,7.3975,3.87921,20.3675,26.8417,25.1673,83.0879
0.1027,2.60111,7.28105,3.39903,19.064,27.2973,19.9958,83.0999
0.103,2.47973,6.63432,2.88648,17.1086,28.2757,16.5182,83.698
0.1033,2.48666,5.60459,2.69764,15.2025,29.5404,15.3259,84.5114
0.1037,2.60111,4.65342,2.94043,14.0669,30.7876,15.6538,84.015
0.104,2.7225,4.12733,3.30731,13.7599,31.804,16.3444,83.07
0.1043,2.78146,3.98424,3.58247,13.8439,32.5868,16.7865,85.3547
0.1047,2.78146,4.03194,3.80367,13.9916,33.2527,16.9107,90.7615
0.105,2.74331,4.19467,4.06265,14.0554,33.9128,16.8759,93.6862
0.1053,2.68782,4.46403,4.37557,13.9308,34.5962,16.7666,90.7615
0.1057,2.65314,4.7867,4.69929,13.6092,35.2446,16.6971,85.3547
0.106,2.70516,5.05325,5.00143,13.2095,35.7383,17.2932,83.07
0.1063,2.81614,5.18231,5.2658,12.8561,35.9777,19.5884,84.015
0.1067,2.8855,5.19775,5.48161,12.5838,35.9369,23.8012,84.5114
0.107,2.85082,5.19915,5.64347,12.3665,35.6214,28.9678,83.698
0.1073,2.7329,5.23142,5.74598,12.1666,35.0285,33.8711,83.0999
0.1077,2.58724,5.23843,5.79993,12.0015,34.1464,37.6566,83.0879
0.108,2.47626,5.18091,5.82691,11.8972,33.0249,39.9617,83.07
0.1083,2.4832,5.08832,5.8323,11.8567,31.8244,40.8857,83.2135
0.1087,2.7225,5.01958,5.81611,11.8509,30.7701,40.9006,83.6322
0.109,3.28434,4.98731,5.79453,11.8509,30.0253,40.7367,83.704
0.1093,4.10976,4.9817,5.77295,11.8741,29.6222,41.1937,83.3331
0.1097,4.94905,4.9803,5.77835,11.9725,29.4499,42.9077,83.0879
0.11,5.51436,4.94803,5.82151,12.2246,29.3798,46.1318,83.07
0.1103,5.70858,4.85544,5.88086,12.6562,29.3418,50.6327,83.0879
0.1107,5.70858,4.70533,5.91862,13.2066,29.3038,55.7248,83.3331
0.111,5.78834,4.53558,5.91862,13.7802,29.2484,60.5238,83.704
0.1113,6.02071,4.40932,5.89165,14.3248,29.1724,64.3093,83.6322
0.1117,6.26695,4.36583,5.90244,14.8404,29.0848,66.8181,83.2135
0.112,6.40914,4.37144,5.97258,15.2981,28.9592,68.2489,83.07
0.1123,6.4577,4.36162,6.09127,15.6254,28.7139,69.0139,83.0879
0.1127,6.46463,4.31252,6.20997,15.7992,28.1998,69.466,83.0999
0.113,6.46463,4.26622,6.31788,15.8746,27.2622,69.7988,83.698
0.1133,6.4577,4.25359,6.38801,15.9238,25.8194,70.0373,84.5114
0.1137,6.43689,4.255,6.42039,15.9354,23.956,70.1416,84.015
0.114,6.3918,4.23676,6.4042,15.8427,21.9173,70.087,83.07
0.1143,6.34672,4.19046,6.36104,15.6312,19.9808,69.9628,85.3547
0.1147,6.31897,4.11892,6.30169,15.385,18.2663,69.8833,90.7615
0.115,6.32591,4.00809,6.20458,15.2054,16.7037,69.9131,93.6862
0.1153,6.36752,3.80046,6.03193,15.1011,15.1236,70.0621,90.7615
0.1157,6.44382,3.41466,5.79453,15.0026,13.3916,70.2708,85.3547
0.116,6.51319,2.82825,5.55714,14.8867,11.5369,70.395,83.07
0.1163,6.52706,2.18712,5.42765,14.7883,9.83999,70.2112,84.015
0.1167,6.48891,1.79712,5.43305,14.7129,8.70382,69.5107,84.5114
0.117,6.44382,1.74381,5.53016,14.6318,8.25403,68.0998,83.698
0.1173,6.42995,1.72697,5.62188,14.6898,8.18393,65.9736,83.0999
0.1177,6.42995,1.65121,5.64886,15.2894,8.19269,63.5641,83.0879
0.118,6.42302,1.7887,5.63268,16.79,8.20146,61.7608,83.07
0.1183,6.39874,2.27691,5.62188,19.0755,8.19853,62.2079,83.2135
0.1187,6.35018,2.9026,5.61649,21.6769,8.16641,67.7471,83.6322
0.119,6.23573,3.46236,5.62728,24.171,8.21314,80.3606,83.704
0.1193,5.95828,3.84675,5.65965,26.3784,8.60452,97.9717,83.3331
