"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0,6.71666,4.45331,5.01516,5.00658,70.2963,58.8432,178.03
0.0003,6.92051,4.97176,5.14821,5.34447,75.7956,59.4368,179.143
0.0007,7.25674,5.35665,5.46604,5.70455,82.1721,59.7526,180.482
0.001,7.65387,5.58984,5.9465,6.05969,88.7558,59.8096,181.792
0.0013,8.05628,5.70304,6.51195,6.38771,94.8399,59.8249,182.683
0.0017,8.43752,5.74153,7.11436,6.66394,99.9939,59.9733,183.054
0.002,8.78434,5.74832,7.72786,6.88837,104.088,60.1977,183.156
0.0023,9.08615,5.74832,8.33027,7.07581,107.167,60.3385,183.216
0.0027,9.32707,5.75738,8.84768,7.25585,109.303,60.369,183.395
0.003,9.50181,5.77549,9.20986,7.45069,110.603,60.369,183.963
0.0033,9.62359,5.79813,9.40204,7.66032,111.248,60.3804,184.848
0.0037,9.71096,5.8253,9.47965,7.84529,111.464,60.3956,185.375
0.004,9.79038,5.8502,9.51661,7.95628,111.496,60.3994,185.375
0.0043,9.86716,5.87963,9.55726,7.98094,111.5,60.407,186.29
0.0047,9.94129,5.91586,9.65335,7.98587,111.525,60.4184,189.609
0.005,10.0048,5.94982,9.86401,8.05246,111.577,60.4603,194.281
0.0053,9.73214,5.97246,10.0858,7.91928,111.147,59.315,195.602
0.0057,9.4621,5.97925,10.3703,7.92421,111.159,59.1286,195.979
0.006,9.22117,5.97246,10.6216,7.97107,111.122,59.3873,188.856
0.0063,9.03056,5.94302,10.7953,7.97107,110.603,59.3683,174.717
0.0067,8.90083,5.87058,10.8914,7.94888,109.559,58.9079,158.747
0.007,8.81081,5.74379,10.9321,7.97107,108.202,58.4056,145.787
0.0073,8.73139,5.57852,10.9099,7.99327,106.699,58.3447,137.144
0.0077,8.64138,5.40419,10.799,7.97107,105.067,58.8318,131.211
0.008,8.53548,5.25703,10.5884,8.05739,103.235,59.471,125.726
0.0083,8.40046,5.15515,10.3408,8.40021,101.188,59.5585,119.387
0.0087,8.23102,5.1076,10.1523,8.73316,99.0314,58.5654,112.281
0.009,8.04834,5.1144,10.1153,8.73316,96.9194,56.5412,105.451
0.0093,7.91861,5.17779,10.3851,9.04145,94.9211,54.4219,100.038
0.0097,7.8842,5.30231,11.2278,11.2143,92.8985,53.9044,96.4853
0.01,7.89214,5.43589,12.8317,15.2319,90.486,56.4423,94.2245
0.0103,7.83919,5.40645,15.0011,19.4788,87.1515,61.9556,92.3644
0.0107,7.70682,5.06912,17.2851,22.6061,82.4158,69.0518,90.4326
0.011,7.64328,4.69329,19.3326,24.1747,76.1042,76.2127,88.3333
0.0113,7.77036,5.13251,21.0733,24.5569,68.3712,82.4299,86.1502
0.0117,7.92656,6.64487,22.6292,24.4854,59.6471,87.2318,84.3978
0.012,7.83389,8.39495,24.1629,24.5545,50.7118,90.6562,83.5844
0.0123,7.47384,9.67411,25.7115,25.1069,42.5157,93.1332,83.381
0.0127,7.17997,10.3329,27.1048,26.4535,35.3715,95.2183,83.2913
0.013,7.28322,10.5797,28.0509,29.0629,28.7229,97.3338,83.5186
0.0133,7.70417,10.6793,28.4242,33.3172,23.313,99.6967,83.7219
0.0137,8.13836,10.7812,28.4316,38.9453,23.845,102.276,82.7111
0.014,8.39781,11.0008,28.4242,44.8496,32.3579,104.647,81.5329
0.0143,8.47194,11.3766,28.5313,49.6811,43.8722,106.184,83.8595
0.0147,8.42428,11.791,28.6311,52.6185,54.5905,106.656,89.6072
0.015,8.33427,12.074,28.62,53.7604,63.343,106.648,93.0523
0.0153,8.31574,12.1826,28.5646,53.9059,70.406,107.265,90.5761
0.0157,8.47723,12.203,28.5831,53.9157,76.5957,109.217,85.3487
0.016,8.85847,12.2075,28.6829,54.2166,82.6595,112.318,83.058
0.0163,9.38797,12.2211,28.7901,54.7962,88.967,115.833,84.003
0.0167,9.90422,12.2619,28.8492,55.4769,95.4207,119.102,84.5234
0.017,10.2828,12.3502,28.8455,56.128,101.598,121.769,83.704
0.0173,10.4867,12.5041,28.8307,56.6928,107.085,123.675,83.1059
0.0177,10.5661,12.7283,28.9711,57.1589,111.711,124.676,83.0879
0.018,10.5899,13.0407,29.5329,57.5141,115.578,124.672,83.07
0.0183,10.5952,13.4573,30.7192,57.7459,118.9,123.778,83.2135
0.0187,10.6005,13.9644,32.3897,57.8766,121.898,122.465,83.6322
0.019,10.6482,14.4874,34.0972,58.0098,124.68,121.404,83.704
0.0193,10.8441,14.9153,35.4166,58.2367,127.218,120.997,83.3331
0.0197,11.3259,15.1666,36.2075,58.4463,129.359,120.993,83.0879
0.02,12.1334,15.2232,36.5438,58.2761,130.938,120.59,83.07
0.0203,13.1553,15.1304,36.5623,57.4401,131.938,118.965,83.0879
0.0207,14.1984,15.0013,36.4366,56.1231,132.486,115.803,83.3331
0.021,15.08,14.9583,36.3812,54.959,132.762,111.412,83.704
0.0213,15.6519,14.9764,36.4033,54.4904,132.88,106.549,83.6322
0.0217,15.8611,14.904,36.2481,54.7271,132.953,102.06,83.2135
0.022,15.8293,14.7138,35.6827,55.2549,133.05,98.5019,83.07
0.0223,15.7763,14.7387,34.6922,55.6569,133.083,95.9184,83.0879
0.0227,15.7922,15.4088,33.4467,55.6791,132.908,93.8942,83.0999
0.023,15.7763,16.731,32.1828,55.1415,132.636,91.9118,83.698
0.0233,15.6413,18.2751,31.2219,53.7924,132.563,89.6631,84.5114
0.0237,15.4904,19.6086,30.7784,51.2842,132.583,87.0948,84.015
0.024,15.4639,20.5029,30.7119,47.3628,131.97,84.3857,83.07
0.0243,15.4666,20.89,30.7525,42.3167,129.96,82.0342,85.3547
0.0247,15.3845,20.8561,30.8819,37.2707,126.572,80.7634,90.7615
0.025,15.6095,20.6342,31.2588,33.7587,122.71,80.8204,93.6862
0.0253,16.8645,20.4712,31.8354,32.4515,119.461,81.3531,90.7615
0.0257,19.1466,20.4599,32.3971,32.4614,117.312,80.8813,85.3547
0.026,21.5373,20.564,32.8554,32.4935,115.915,78.3815,83.07
0.0263,23.2025,20.7496,33.4024,31.9558,114.534,73.8536,84.015
0.0267,23.9782,21.0553,34.4113,30.9397,112.678,68.0169,84.5114
0.027,24.1821,21.5669,36.1225,29.746,110.44,61.6855,83.698
0.0273,24.2006,22.3526,38.2919,28.6115,108.434,55.3617,83.0999
0.0277,24.2509,23.3419,40.2322,27.6669,107.341,49.2472,83.0879
0.028,24.4283,24.2996,41.3002,26.969,107.349,43.5474,83.07
0.0283,24.7407,24.9539,41.315,26.4979,107.971,38.6885,83.2135
0.0287,25.1034,25.1848,40.4835,26.165,108.482,35.207,83.6322
0.029,25.3682,25.0739,39.1715,25.8369,108.462,33.3007,83.704
