"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.027,21.307,7.18679,21.7769,7.63335,45.0152,13.1573,83.698
0.0273,20.6087,6.89932,21.789,7.6361,44.8183,12.6527,83.0999
0.0277,20.1656,6.7021,21.7908,7.94593,44.9623,12.1142,83.0879
0.028,19.9055,6.58956,21.8272,8.60534,45.1709,11.5588,83.07
0.0283,19.5876,6.50711,21.8307,9.36073,45.4295,10.9526,83.2135
0.0287,18.8989,6.44137,21.6448,9.95983,45.7146,10.2786,83.6322
0.029,17.5263,6.41128,21.108,10.3327,45.8586,9.54708,83.704
0.0293,15.5035,6.41463,20.149,10.5438,45.6499,8.82572,83.3331
0.0297,13.5095,6.36114,18.8548,10.6741,45.1004,8.19579,83.0879
0.03,12.3488,6.13718,17.517,10.7851,44.5332,7.71488,83.07
0.0303,12.0358,5.7316,16.5598,10.9263,44.3922,7.37621,83.0879
0.0307,12.0117,5.25248,16.221,11.0854,44.8741,7.14592,83.3331
0.031,12.0069,4.82796,16.2262,11.1361,45.8351,6.98674,83.704
0.0313,11.9154,4.50261,16.0143,10.9455,47.0106,6.89192,83.6322
0.0317,11.6119,4.23073,15.309,10.5329,48.2037,6.85466,83.2135
0.032,11.2122,3.94661,14.3656,10.0997,49.3086,6.8445,83.07
0.0323,10.9762,3.67696,13.7176,9.85838,50.3019,6.8716,83.0879
0.0327,10.928,3.58671,13.5647,9.8241,51.2864,7.00707,83.0999
0.033,10.9328,3.81401,13.5543,9.87757,52.4678,7.31525,83.698
0.0333,11.0051,4.24188,13.2555,9.97491,54.0253,7.77584,84.5114
0.0337,11.2218,4.63297,12.6162,10.1764,56.0589,8.28046,84.015
0.034,11.3904,4.86027,11.9647,10.478,58.5832,8.7275,83.07
0.0343,11.2026,4.92824,11.7024,10.7509,61.5836,9.08311,85.3547
0.0347,10.5572,4.89482,11.9942,10.8879,64.9867,9.33711,90.7615
0.035,9.70952,4.81013,12.816,10.9044,68.6542,9.45564,93.6862
0.0353,9.06415,4.72545,14.0807,10.8797,72.357,9.40484,90.7615
0.0357,8.74628,4.69983,15.5574,10.8523,75.8511,9.17116,85.3547
0.036,8.60179,4.78896,16.8847,10.8276,78.9544,8.8054,83.07
0.0363,8.5151,5.02295,17.8193,10.8112,81.6345,8.39222,84.015
0.0367,8.52473,5.40179,18.4239,10.8043,83.9649,8.0163,84.5114
0.037,8.75591,5.89762,18.985,10.8221,86.0837,7.72843,83.698
0.0373,9.4061,6.44582,19.8259,10.9099,88.1055,7.532,83.0999
0.0377,10.3886,6.93497,21.1688,11.036,90.0656,7.41685,83.0879
0.038,11.217,7.25141,22.9461,10.999,91.8965,7.34912,83.07
0.0383,11.5108,7.35949,24.6729,10.5863,93.4569,7.31187,83.2135
0.0387,11.4771,7.35727,25.7709,9.87072,94.6295,7.28139,83.6322
0.039,11.7083,7.43638,26.0905,9.31823,95.3965,7.25768,83.704
0.0393,12.4307,7.72719,26.0228,9.40597,95.852,7.23736,83.3331
0.0397,13.3313,8.17845,26.0332,10.0407,96.1135,7.23059,83.0879
0.04,14.0778,8.63306,26.1826,10.6796,96.2604,7.23059,83.07
0.0403,14.5884,8.97067,26.2764,10.9469,96.2928,7.22381,83.0879
0.0407,14.8822,9.17012,26.2764,10.8715,96.1782,7.23397,83.3331
0.041,15.0266,9.27151,26.3181,10.7111,95.899,7.3288,83.704
0.0413,15.0893,9.31831,26.4241,10.6426,95.4817,7.57264,83.6322
0.0417,15.1133,9.33614,26.4953,10.6398,94.9645,7.97566,83.2135
0.042,15.1133,9.3406,26.4971,10.6398,94.3885,8.49721,83.07
0.0423,15.1085,9.33948,26.5266,10.6398,93.7567,9.08988,83.0879
0.0427,15.1037,9.31385,26.6552,10.6563,93.0337,9.68594,83.0999
0.043,15.1037,9.21803,26.8497,10.8537,92.1639,10.1804,83.698
0.0433,15.0989,9.04087,27.0391,11.7475,91.0971,10.4717,84.5114
0.0437,15.0411,8.85591,27.1833,13.7628,89.7747,10.5089,84.015
0.044,14.8147,8.80799,27.2893,16.5252,88.1525,10.3159,83.07
0.0443,14.3716,9.00856,27.3692,19.1547,86.1689,10.0009,85.3547
0.0447,13.9141,9.45536,27.4126,20.9876,83.7592,9.68255,90.7615
0.045,13.6877,10.0526,27.3466,21.8787,80.8763,9.43532,93.6862
0.0453,13.6781,10.6799,27.02,22.1145,77.5732,9.27615,90.7615
0.0457,13.6733,11.247,26.273,22.1186,74.032,9.19148,85.3547
0.046,13.5962,11.6916,25.1107,22.1748,70.5673,9.18809,83.07
0.0463,13.5384,11.9746,23.7817,22.3407,67.4699,9.24567,84.015
0.0467,13.5866,12.0771,22.642,22.5477,64.8544,9.32018,84.5114
0.047,13.7985,12.0014,21.9054,22.7301,62.5711,9.37098,83.698
0.0473,14.0875,11.7841,21.5771,22.848,60.3141,9.39807,83.0999
0.0477,14.179,11.4933,21.4815,22.8603,57.8103,9.415,83.0879
0.048,13.8804,11.2181,21.2609,22.752,54.9686,9.4421,83.07
0.0483,13.4421,11.0365,20.5295,22.5916,51.883,9.47258,83.2135
0.0487,13.3024,10.9696,19.3099,22.4997,48.765,9.48274,83.6322
0.049,13.471,10.9685,18.1928,22.5189,45.8116,9.45564,83.704
0.0493,13.4855,10.9495,17.7412,22.545,43.1374,9.45564,83.3331
0.0497,12.9749,10.8482,17.7637,22.4408,40.804,9.58095,83.0879
0.05,11.9683,10.6543,17.729,22.2009,38.9321,9.88237,83.07
0.0503,11.1737,10.4002,17.6022,21.9623,37.783,10.2955,83.0879
0.0507,11.7757,10.1529,17.7342,21.8705,37.7125,10.7087,83.3331
0.051,13.5914,9.97237,18.1459,21.9253,38.8733,11.044,83.704
0.0513,15.0411,9.87877,18.5142,22.035,40.9862,11.2641,83.6322
0.0517,15.3686,9.83977,18.6932,22.1639,43.4224,11.3488,83.2135
0.052,15.3879,9.82306,18.8391,22.3352,45.5706,11.3048,83.07
